"","date","cname","iso3","records.cases","records.deaths","cu_cases","cu_deaths","days_elapsed","end_label"
"2760",2020-04-10,"Switzerland","CHE",785,51,23495,756,34,NA
"2761",2020-04-10,"Taiwan, Province of China","TWN",1,0,380,5,22,NA
"2762",2020-04-10,"Thailand","THA",50,1,2473,33,25,NA
"2763",2020-04-10,"Trinidad and Tobago","TTO",2,0,109,8,6,NA
"2764",2020-04-10,"Tunisia","TUN",20,2,643,25,16,NA
"2765",2020-04-10,"Turkey","TUR",4056,96,42282,908,22,NA
"2766",2020-04-10,"Ukraine","UKR",224,5,1892,57,15,NA
"2767",2020-04-10,"United Arab Emirates","ARE",331,2,2990,14,23,NA
"2768",2020-04-10,"United Kingdom","GBR",4344,881,65077,7978,35,NA
"2769",2020-04-10,"United States","USA",33901,1873,466033,16690,38,NA
"2770",2020-04-10,"Uruguay","URY",17,0,473,7,20,NA
"2771",2020-04-10,"Uzbekistan","UZB",27,0,582,3,13,NA
"2772",2020-04-10,"Venezuela, Bolivarian Republic of","VEN",4,1,171,9,15,NA
"2773",2020-04-10,"Viet Nam","VNM",4,0,255,0,18,NA
"2774",2020-04-11,"Afghanistan","AFG",37,0,521,15,13,NA
"2775",2020-04-11,"Albania","ALB",7,0,416,23,18,NA
"2776",2020-04-11,"Algeria","DZA",95,21,1761,256,19,NA
"2777",2020-04-11,"Andorra","AND",18,1,601,26,19,NA
"2778",2020-04-11,"Argentina","ARG",81,3,1975,82,22,NA
"2779",2020-04-11,"Armenia","ARM",16,1,937,11,23,NA
"2780",2020-04-11,"Australia","AUS",86,2,6238,54,32,NA
"2781",2020-04-11,"Austria","AUT",312,24,13560,319,33,NA
"2782",2020-04-11,"Azerbaijan","AZE",65,1,991,10,15,NA
"2783",2020-04-11,"Bahrain","BHR",111,1,998,6,32,NA
"2784",2020-04-11,"Bangladesh","BGD",94,6,424,27,4,NA
"2785",2020-04-11,"Belarus","BLR",495,3,1981,19,11,NA
"2786",2020-04-11,"Belgium","BEL",1684,496,26667,3019,35,NA
"2787",2020-04-11,"Bolivia, Plurinational State of","BOL",8,1,276,20,11,NA
"2788",2020-04-11,"Bosnia and Herzegovina","BIH",26,1,901,37,19,NA
"2789",2020-04-11,"Brazil","BRA",1781,115,19638,1056,27,NA
"2790",2020-04-11,"Brunei Darussalam","BRN",1,0,136,1,17,NA
"2791",2020-04-11,"Bulgaria","BGR",11,1,635,25,22,NA
"2792",2020-04-11,"Burkina Faso","BFA",5,2,448,26,16,NA
"2793",2020-04-11,"Cambodia","KHM",1,0,120,0,14,NA
"2794",2020-04-11,"Cameroon","CMR",73,0,803,10,11,NA
"2795",2020-04-11,"Canada","CAN",1385,60,22133,569,30,NA
"2796",2020-04-11,"Chile","CHL",529,8,6501,65,25,NA
"2797",2020-04-11,"China","CHN",79,3,83004,3343,83,NA
"2798",2020-04-11,"Colombia","COL",250,11,2473,80,23,NA
"2799",2020-04-11,"Costa Rica","CRI",19,0,558,3,21,NA
"2800",2020-04-11,"Côte d'Ivoire","CIV",36,0,480,3,14,NA
"2801",2020-04-11,"Croatia","HRV",88,1,1495,21,22,NA
"2802",2020-04-11,"Cuba","CUB",49,0,564,15,13,NA
"2803",2020-04-11,"Cyprus","CYP",31,0,595,15,18,NA
"2804",2020-04-11,"Czech Republic","CZE",163,7,5732,119,29,NA
"2805",2020-04-11,"Congo, the Democratic Republic of the","COD",8,0,223,20,9,NA
"2806",2020-04-11,"Denmark","DNK",184,10,5819,247,32,NA
"2807",2020-04-11,"Djibouti","DJI",10,0,150,1,3,NA
"2808",2020-04-11,"Dominican Republic","DOM",271,8,2620,126,20,NA
"2809",2020-04-11,"Ecuador","ECU",2196,25,7161,297,24,NA
"2810",2020-04-11,"Egypt","EGY",95,17,1794,135,26,NA
"2811",2020-04-11,"El Salvador","SLV",1,0,118,6,2,NA
"2812",2020-04-11,"Estonia","EST",51,0,1258,24,27,NA
"2813",2020-04-11,"Faroe Islands","FRO",0,0,184,0,19,NA
"2814",2020-04-11,"Finland","FIN",164,6,2769,48,29,NA
"2815",2020-04-11,"France","FRA",4342,987,90676,13197,41,NA
"2816",2020-04-11,"Georgia","GEO",16,0,234,3,10,NA
"2817",2020-04-11,"Germany","DEU",4133,171,117658,2544,41,NA
"2818",2020-04-11,"Ghana","GHA",0,0,378,6,15,NA
"2819",2020-04-11,"Gibraltar","GIB",4,0,127,0,5,NA
"2820",2020-04-11,"Greece","GRC",56,4,2011,90,29,NA
"2821",2020-04-11,"Guam","GUM",2,0,130,4,5,NA
"2822",2020-04-11,"Guatemala","GTM",11,0,137,3,1,NA
"2823",2020-04-11,"Guernsey","GGY",9,1,200,6,7,NA
"2824",2020-04-11,"Guinea","GIN",18,0,212,0,6,NA
"2825",2020-04-11,"Honduras","HND",10,1,392,24,13,NA
"2826",2020-04-11,"Hungary","HUN",120,8,1310,85,21,NA
"2827",2020-04-11,"Iceland","ISL",27,1,1675,7,29,NA
"2828",2020-04-11,"India","IND",1035,40,7447,239,25,NA
"2829",2020-04-11,"Indonesia","IDN",219,26,3512,306,26,NA
"2830",2020-04-11,"Iran, Islamic Republic of","IRN",1972,122,68192,4232,44,NA
"2831",2020-04-11,"Iraq","IRQ",47,1,1279,70,26,NA
"2832",2020-04-11,"Ireland","IRL",696,24,8089,287,27,NA
"2833",2020-04-11,"Isle of Man","IMN",11,0,201,1,7,NA
"2834",2020-04-11,"Israel","ISR",440,9,10408,95,28,NA
"2835",2020-04-11,"Italy","ITA",3951,570,147577,18851,47,NA
"2836",2020-04-11,"Japan","JPN",680,3,5347,88,49,NA
"2837",2020-04-11,"Jersey","JEY",15,1,198,4,7,NA
"2838",2020-04-11,"Jordan","JOR",0,0,372,7,18,NA
"2839",2020-04-11,"Kazakhstan","KAZ",38,1,840,10,15,NA
"2840",2020-04-11,"Kenya","KEN",5,0,189,7,8,NA
"2841",2020-04-11,"Kosovo","XKV",23,0,250,7,11,NA
"2842",2020-04-11,"Kuwait","KWT",83,0,993,1,28,NA
"2843",2020-04-11,"Kyrgyzstan","KGZ",41,0,339,5,10,NA
"2844",2020-04-11,"Latvia","LVA",23,0,612,2,21,NA
"2845",2020-04-11,"Lebanon","LBN",27,1,609,20,25,NA
"2846",2020-04-11,"Lithuania","LTU",44,2,999,17,20,NA
"2847",2020-04-11,"Luxembourg","LUX",108,2,3223,54,24,NA
"2848",2020-04-11,"Madagascar","MDG",9,0,102,0,0,NA
"2849",2020-04-11,"Malaysia","MYS",118,3,4346,70,32,NA
"2850",2020-04-11,"Malta","MLT",13,0,350,2,18,NA
"2851",2020-04-11,"Mauritius","MUS",4,2,318,9,13,NA
"2852",2020-04-11,"Mexico","MEX",403,39,3844,233,23,NA
"2853",2020-04-11,"Moldova, Republic of","MDA",149,0,1438,29,18,NA
"2854",2020-04-11,"Montenegro","MNE",5,0,257,2,10,NA
"2855",2020-04-11,"Morocco","MAR",74,10,1448,107,19,NA
"2856",2020-04-11,"Netherlands","NLD",1335,115,23097,2511,35,NA
"2857",2020-04-11,"New Zealand","NZL",20,2,1035,4,19,NA
"2858",2020-04-11,"Niger","NER",28,0,438,11,6,NA
"2859",2020-04-11,"Nigeria","NGA",17,0,305,7,11,NA
"2860",2020-04-11,"Macedonia, the former Yugoslav Republic of","MKD",48,0,711,32,19,NA
"2861",2020-04-11,"Norway","NOR",84,4,6244,92,35,NA
"2862",2020-04-11,"Oman","OMN",27,0,484,3,15,NA
"2863",2020-04-11,"Pakistan","PAK",187,5,4788,71,25,NA
"2864",2020-04-11,"Palestine, State of","PSE",3,1,266,2,12,NA
"2865",2020-04-11,"Panama","PAN",222,8,2974,74,23,NA
"2866",2020-04-11,"Paraguay","PRY",4,0,133,6,6,NA
"2867",2020-04-11,"Peru","PER",641,31,5897,169,24,NA
"2868",2020-04-11,"Philippines","PHL",0,0,4076,203,27,NA
"2869",2020-04-11,"Poland","POL",380,7,5955,181,27,NA
"2870",2020-04-11,"Portugal","PRT",1516,26,15472,435,28,NA
"2871",2020-04-11,"Puerto Rico","PRI",42,6,725,39,13,NA
"2872",2020-04-11,"Qatar","QAT",136,0,2512,6,30,NA
"2873",2020-04-11,"Romania","ROU",265,28,5467,257,27,NA
"2874",2020-04-11,"Russian Federation","RUS",1786,18,11917,94,24,NA
"2875",2020-04-11,"Rwanda","RWA",5,0,118,0,6,NA
"2876",2020-04-11,"San Marino","SMR",11,0,344,34,25,NA
"2877",2020-04-11,"Saudi Arabia","SAU",364,3,3651,47,26,NA
"2878",2020-04-11,"Senegal","SEN",15,0,265,2,15,NA
"2879",2020-04-11,"Serbia","SRB",238,5,3105,71,22,NA
"2880",2020-04-11,"Singapore","SGP",0,0,1909,6,41,NA
"2881",2020-04-11,"Slovakia","SVK",14,0,715,2,23,NA
"2882",2020-04-11,"Slovenia","SVN",36,2,1160,45,28,NA
"2883",2020-04-11,"South Africa","ZAF",69,6,2003,24,23,NA
"2884",2020-04-11,"Korea, Republic of","KOR",0,0,10450,208,50,NA
"2885",2020-04-11,"Spain","ESP",4576,605,157022,15843,39,NA
"2886",2020-04-11,"Sri Lanka","LKA",7,0,197,7,17,NA
"2887",2020-04-11,"Sweden","SWE",544,77,9685,870,35,NA
"2888",2020-04-11,"Switzerland","CHE",733,49,24228,805,35,NA
"2889",2020-04-11,"Taiwan, Province of China","TWN",0,0,380,5,23,NA
"2890",2020-04-11,"Thailand","THA",45,2,2518,35,26,NA
"2891",2020-04-11,"Trinidad and Tobago","TTO",0,0,109,8,7,NA
"2892",2020-04-11,"Tunisia","TUN",28,0,671,25,17,NA
"2893",2020-04-11,"Turkey","TUR",4747,98,47029,1006,23,NA
"2894",2020-04-11,"Ukraine","UKR",311,12,2203,69,16,NA
"2895",2020-04-11,"United Arab Emirates","ARE",370,2,3360,16,24,NA
"2896",2020-04-11,"United Kingdom","GBR",5195,980,70272,8958,36,NA
"2897",2020-04-11,"United States","USA",35527,2087,501560,18777,39,NA
"2898",2020-04-11,"Uruguay","URY",21,0,494,7,21,NA
"2899",2020-04-11,"Uzbekistan","UZB",42,0,624,3,14,NA
"2900",2020-04-11,"Venezuela, Bolivarian Republic of","VEN",4,0,175,9,16,NA
"2901",2020-04-11,"Viet Nam","VNM",2,0,257,0,19,NA
"2902",2020-04-12,"Afghanistan","AFG",34,3,555,18,14,NA
"2903",2020-04-12,"Albania","ALB",17,0,433,23,19,NA
"2904",2020-04-12,"Algeria","DZA",64,19,1825,275,20,NA
"2905",2020-04-12,"Andorra","AND",21,2,622,28,20,NA
"2906",2020-04-12,"Argentina","ARG",162,7,2137,89,23,NA
"2907",2020-04-12,"Armenia","ARM",30,2,967,13,24,NA
"2908",2020-04-12,"Australia","AUS",51,3,6289,57,33,NA
"2909",2020-04-12,"Austria","AUT",247,18,13807,337,34,NA
"2910",2020-04-12,"Azerbaijan","AZE",67,1,1058,11,16,NA
"2911",2020-04-12,"Bahrain","BHR",42,0,1040,6,33,NA
"2912",2020-04-12,"Bangladesh","BGD",58,3,482,30,5,NA
"2913",2020-04-12,"Belarus","BLR",245,4,2226,23,12,NA
"2914",2020-04-12,"Belgium","BEL",1351,327,28018,3346,36,NA
"2915",2020-04-12,"Bolivia, Plurinational State of","BOL",24,4,300,24,12,NA
"2916",2020-04-12,"Bosnia and Herzegovina","BIH",47,0,948,37,20,NA
"2917",2020-04-12,"Brazil","BRA",1089,68,20727,1124,28,NA
"2918",2020-04-12,"Brunei Darussalam","BRN",0,0,136,1,18,NA
"2919",2020-04-12,"Bulgaria","BGR",26,3,661,28,23,NA
"2920",2020-04-12,"Burkina Faso","BFA",36,1,484,27,17,NA
"2921",2020-04-12,"Cambodia","KHM",2,0,122,0,15,NA
"2922",2020-04-12,"Cameroon","CMR",17,1,820,11,12,NA
"2923",2020-04-12,"Canada","CAN",1168,84,23301,653,31,NA
"2924",2020-04-12,"Chile","CHL",426,8,6927,73,26,NA
"2925",2020-04-12,"China","CHN",93,0,83097,3343,84,NA
"2926",2020-04-12,"Colombia","COL",236,20,2709,100,24,NA
"2927",2020-04-12,"Costa Rica","CRI",19,0,577,3,22,NA
"2928",2020-04-12,"Côte d'Ivoire","CIV",53,1,533,4,15,NA
"2929",2020-04-12,"Croatia","HRV",39,0,1534,21,23,NA
"2930",2020-04-12,"Cuba","CUB",56,1,620,16,14,NA
"2931",2020-04-12,"Cyprus","CYP",21,0,616,15,19,NA
"2932",2020-04-12,"Czech Republic","CZE",170,10,5902,129,30,NA
"2933",2020-04-12,"Congo, the Democratic Republic of the","COD",11,0,234,20,10,NA
"2934",2020-04-12,"Denmark","DNK",177,13,5996,260,33,NA
"2935",2020-04-12,"Djibouti","DJI",37,1,187,2,4,NA
"2936",2020-04-12,"Dominican Republic","DOM",139,9,2759,135,21,NA
"2937",2020-04-12,"Ecuador","ECU",96,18,7257,315,25,NA
"2938",2020-04-12,"Egypt","EGY",145,11,1939,146,27,NA
"2939",2020-04-12,"El Salvador","SLV",0,0,118,6,3,NA
"2940",2020-04-12,"Estonia","EST",46,0,1304,24,28,NA
"2941",2020-04-12,"Faroe Islands","FRO",0,0,184,0,20,NA
"2942",2020-04-12,"Finland","FIN",136,1,2905,49,30,NA
"2943",2020-04-12,"France","FRA",3114,635,93790,13832,42,NA
"2944",2020-04-12,"Georgia","GEO",8,0,242,3,11,NA
"2945",2020-04-12,"Germany","DEU",2821,129,120479,2673,42,NA
"2946",2020-04-12,"Ghana","GHA",30,2,408,8,16,NA
"2947",2020-04-12,"Gibraltar","GIB",2,0,129,0,6,NA
"2948",2020-04-12,"Greece","GRC",70,3,2081,93,30,NA
"2949",2020-04-12,"Guam","GUM",3,1,133,5,6,NA
"2950",2020-04-12,"Guatemala","GTM",16,0,153,3,2,NA
"2951",2020-04-12,"Guernsey","GGY",9,0,209,6,8,NA
"2952",2020-04-12,"Guinea","GIN",38,0,250,0,7,NA
"2953",2020-04-12,"Honduras","HND",1,1,393,25,14,NA
"2954",2020-04-12,"Hungary","HUN",100,14,1410,99,22,NA
"2955",2020-04-12,"Iceland","ISL",14,1,1689,8,30,NA
"2956",2020-04-12,"India","IND",909,34,8356,273,26,NA
"2957",2020-04-12,"Indonesia","IDN",330,21,3842,327,27,NA
"2958",2020-04-12,"Iran, Islamic Republic of","IRN",1837,125,70029,4357,45,NA
"2959",2020-04-12,"Iraq","IRQ",39,2,1318,72,27,NA
"2960",2020-04-12,"Ireland","IRL",839,33,8928,320,28,NA
"2961",2020-04-12,"Isle of Man","IMN",25,0,226,1,8,NA
"2962",2020-04-12,"Israel","ISR",335,6,10743,101,29,NA
"2963",2020-04-12,"Italy","ITA",4694,619,152271,19470,48,NA
"2964",2020-04-12,"Japan","JPN",1401,10,6748,98,50,NA
"2965",2020-04-12,"Jersey","JEY",0,0,198,4,8,NA
"2966",2020-04-12,"Jordan","JOR",9,0,381,7,19,NA
"2967",2020-04-12,"Kazakhstan","KAZ",40,0,880,10,16,NA
"2968",2020-04-12,"Kenya","KEN",2,0,191,7,9,NA
"2969",2020-04-12,"Kosovo","XKV",33,0,283,7,12,NA
"2970",2020-04-12,"Kuwait","KWT",161,0,1154,1,29,NA
"2971",2020-04-12,"Kyrgyzstan","KGZ",38,0,377,5,11,NA
"2972",2020-04-12,"Latvia","LVA",18,1,630,3,22,NA
"2973",2020-04-12,"Lebanon","LBN",10,0,619,20,26,NA
"2974",2020-04-12,"Lithuania","LTU",54,6,1053,23,21,NA
"2975",2020-04-12,"Luxembourg","LUX",47,8,3270,62,25,NA
"2976",2020-04-12,"Madagascar","MDG",0,0,102,0,1,NA
"2977",2020-04-12,"Malaysia","MYS",184,3,4530,73,33,NA
"2978",2020-04-12,"Mali","MLI",18,2,105,9,0,NA
"2979",2020-04-12,"Malta","MLT",20,1,370,3,19,NA
"2980",2020-04-12,"Mauritius","MUS",1,0,319,9,14,NA
"2981",2020-04-12,"Mexico","MEX",375,40,4219,273,24,NA
"2982",2020-04-12,"Moldova, Republic of","MDA",122,1,1560,30,19,NA
"2983",2020-04-12,"Montenegro","MNE",6,0,263,2,11,NA
"2984",2020-04-12,"Morocco","MAR",97,4,1545,111,20,NA
"2985",2020-04-12,"Netherlands","NLD",1316,132,24413,2643,36,NA
"2986",2020-04-12,"New Zealand","NZL",14,0,1049,4,20,NA
"2987",2020-04-12,"Niger","NER",53,0,491,11,7,NA
"2988",2020-04-12,"Nigeria","NGA",13,3,318,10,12,NA
"2989",2020-04-12,"Macedonia, the former Yugoslav Republic of","MKD",49,2,760,34,20,NA
"2990",2020-04-12,"Norway","NOR",76,6,6320,98,36,NA
"2991",2020-04-12,"Oman","OMN",62,0,546,3,16,NA
"2992",2020-04-12,"Pakistan","PAK",250,15,5038,86,26,NA
"2993",2020-04-12,"Palestine, State of","PSE",2,0,268,2,13,NA
"2994",2020-04-12,"Panama","PAN",260,5,3234,79,24,NA
"2995",2020-04-12,"Paraguay","PRY",1,0,134,6,7,NA
"2996",2020-04-12,"Peru","PER",951,12,6848,181,25,NA
"2997",2020-04-12,"Philippines","PHL",352,44,4428,247,28,NA
"2998",2020-04-12,"Poland","POL",401,27,6356,208,28,NA
"2999",2020-04-12,"Portugal","PRT",515,35,15987,470,29,NA
"3000",2020-04-12,"Puerto Rico","PRI",63,3,788,42,14,NA
"3001",2020-04-12,"Qatar","QAT",216,0,2728,6,31,NA
"3002",2020-04-12,"Romania","ROU",523,25,5990,282,28,NA
"3003",2020-04-12,"Russian Federation","RUS",1667,12,13584,106,25,NA
"3004",2020-04-12,"Rwanda","RWA",2,0,120,0,7,NA
"3005",2020-04-12,"San Marino","SMR",12,1,356,35,26,NA
"3006",2020-04-12,"Saudi Arabia","SAU",382,5,4033,52,27,NA
"3007",2020-04-12,"Senegal","SEN",13,0,278,2,16,NA
"3008",2020-04-12,"Serbia","SRB",275,3,3380,74,23,NA
"3009",2020-04-12,"Singapore","SGP",390,2,2299,8,42,NA
"3010",2020-04-12,"Slovakia","SVK",13,0,728,2,24,NA
"3011",2020-04-12,"Slovenia","SVN",28,5,1188,50,29,NA
"3012",2020-04-12,"South Africa","ZAF",25,1,2028,25,24,NA
"3013",2020-04-12,"Korea, Republic of","KOR",62,6,10512,214,51,NA
"3014",2020-04-12,"Spain","ESP",4830,510,161852,16353,40,NA
"3015",2020-04-12,"Sri Lanka","LKA",2,0,199,7,18,NA
"3016",2020-04-12,"Sweden","SWE",466,17,10151,887,36,NA
"3017",2020-04-12,"Switzerland","CHE",592,26,24820,831,36,NA
"3018",2020-04-12,"Taiwan, Province of China","TWN",5,1,385,6,24,NA
"3019",2020-04-12,"Thailand","THA",33,3,2551,38,27,NA
"3020",2020-04-12,"Trinidad and Tobago","TTO",3,0,112,8,8,NA
"3021",2020-04-12,"Tunisia","TUN",14,3,685,28,18,NA
"3022",2020-04-12,"Turkey","TUR",5138,95,52167,1101,24,NA
"3023",2020-04-12,"Ukraine","UKR",308,4,2511,73,17,NA
"3024",2020-04-12,"United Arab Emirates","ARE",376,4,3736,20,25,NA
"3025",2020-04-12,"United Kingdom","GBR",8719,917,78991,9875,37,NA
"3026",2020-04-12,"United States","USA",28391,1831,529951,20608,40,NA
"3027",2020-04-12,"Uruguay","URY",7,0,501,7,22,NA
"3028",2020-04-12,"Uzbekistan","UZB",172,1,796,4,15,NA
"3029",2020-04-12,"Venezuela, Bolivarian Republic of","VEN",0,0,175,9,17,NA
"3030",2020-04-12,"Viet Nam","VNM",1,0,258,0,20,NA
"3031",2020-04-13,"Afghanistan","AFG",52,0,607,18,15,"Afghanistan"
"3032",2020-04-13,"Albania","ALB",13,0,446,23,20,"Albania"
"3033",2020-04-13,"Algeria","DZA",89,18,1914,293,21,"Algeria"
"3034",2020-04-13,"Andorra","AND",16,1,638,29,21,"Andorra"
"3035",2020-04-13,"Argentina","ARG",71,6,2208,95,24,"Argentina"
"3036",2020-04-13,"Armenia","ARM",46,0,1013,13,25,"Armenia"
"3037",2020-04-13,"Australia","AUS",33,4,6322,61,34,"Australia"
"3038",2020-04-13,"Austria","AUT",130,13,13937,350,35,"Austria"
"3039",2020-04-13,"Azerbaijan","AZE",40,0,1098,11,17,"Azerbaijan"
"3040",2020-04-13,"Bahrain","BHR",96,0,1136,6,34,"Bahrain"
"3041",2020-04-13,"Bangladesh","BGD",139,4,621,34,6,"Bangladesh"
"3042",2020-04-13,"Belarus","BLR",352,3,2578,26,13,"Belarus"
"3043",2020-04-13,"Belgium","BEL",1629,254,29647,3600,37,"Belgium"
"3044",2020-04-13,"Bolivia, Plurinational State of","BOL",30,3,330,27,13,"Bolivia, Plurinational State of"
"3045",2020-04-13,"Bosnia and Herzegovina","BIH",59,1,1007,38,21,"Bosnia and Herzegovina"
"3046",2020-04-13,"Brazil","BRA",1442,99,22169,1223,29,"Brazil"
"3047",2020-04-13,"Brunei Darussalam","BRN",0,0,136,1,19,"Brunei Darussalam"
"3048",2020-04-13,"Bulgaria","BGR",14,1,675,29,24,"Bulgaria"
"3049",2020-04-13,"Burkina Faso","BFA",13,0,497,27,18,"Burkina Faso"
"3050",2020-04-13,"Cambodia","KHM",0,0,122,0,16,"Cambodia"
"3051",2020-04-13,"Cameroon","CMR",0,1,820,12,13,"Cameroon"
"3052",2020-04-13,"Canada","CAN",1064,64,24365,717,32,"Canada"
"3053",2020-04-13,"Chile","CHL",286,7,7213,80,27,"Chile"
"3054",2020-04-13,"China","CHN",112,2,83209,3345,85,"China"
"3055",2020-04-13,"Colombia","COL",67,9,2776,109,25,"Colombia"
"3056",2020-04-13,"Costa Rica","CRI",18,0,595,3,23,"Costa Rica"
"3057",2020-04-13,"Côte d'Ivoire","CIV",41,1,574,5,16,"Côte d'Ivoire"
"3058",2020-04-13,"Croatia","HRV",66,2,1600,23,24,"Croatia"
"3059",2020-04-13,"Cuba","CUB",49,2,669,18,15,"Cuba"
"3060",2020-04-13,"Cyprus","CYP",17,1,633,16,20,"Cyprus"
"3061",2020-04-13,"Czech Republic","CZE",89,9,5991,138,31,"Czech Republic"
"3062",2020-04-13,"Congo, the Democratic Republic of the","COD",0,0,234,20,11,"Congo, the Democratic Republic of the"
"3063",2020-04-13,"Denmark","DNK",178,13,6174,273,34,"Denmark"
"3064",2020-04-13,"Djibouti","DJI",27,0,214,2,5,"Djibouti"
"3065",2020-04-13,"Dominican Republic","DOM",208,38,2967,173,22,"Dominican Republic"
"3066",2020-04-13,"Ecuador","ECU",209,18,7466,333,26,"Ecuador"
"3067",2020-04-13,"Egypt","EGY",126,13,2065,159,28,"Egypt"
"3068",2020-04-13,"El Salvador","SLV",7,0,125,6,4,"El Salvador"
"3069",2020-04-13,"Estonia","EST",5,1,1309,25,29,"Estonia"
"3070",2020-04-13,"Faroe Islands","FRO",0,0,184,0,21,"Faroe Islands"
"3071",2020-04-13,"Finland","FIN",69,7,2974,56,31,"Finland"
"3072",2020-04-13,"France","FRA",1613,561,95403,14393,43,"France"
"3073",2020-04-13,"Georgia","GEO",15,0,257,3,12,"Georgia"
"3074",2020-04-13,"Germany","DEU",2537,126,123016,2799,43,"Germany"
"3075",2020-04-13,"Ghana","GHA",158,0,566,8,17,"Ghana"
"3076",2020-04-13,"Gibraltar","GIB",0,4,129,4,7,"Gibraltar"
"3077",2020-04-13,"Greece","GRC",33,5,2114,98,31,"Greece"
"3078",2020-04-13,"Guam","GUM",0,0,133,5,7,"Guam"
"3079",2020-04-13,"Guatemala","GTM",3,2,156,5,3,"Guatemala"
"3080",2020-04-13,"Guernsey","GGY",9,0,218,6,9,"Guernsey"
"3081",2020-04-13,"Guinea","GIN",0,0,250,0,8,"Guinea"
"3082",2020-04-13,"Honduras","HND",4,0,397,25,15,"Honduras"
"3083",2020-04-13,"Hungary","HUN",48,10,1458,109,23,"Hungary"
"3084",2020-04-13,"Iceland","ISL",12,0,1701,8,31,"Iceland"
"3085",2020-04-13,"India","IND",796,35,9152,308,27,"India"
"3086",2020-04-13,"Indonesia","IDN",399,46,4241,373,28,"Indonesia"
"3087",2020-04-13,"Iran, Islamic Republic of","IRN",1657,117,71686,4474,46,"Iran, Islamic Republic of"
"3088",2020-04-13,"Iraq","IRQ",34,4,1352,76,28,"Iraq"
"3089",2020-04-13,"Ireland","IRL",727,14,9655,334,29,"Ireland"
"3090",2020-04-13,"Isle of Man","IMN",2,1,228,2,9,"Isle of Man"
"3091",2020-04-13,"Israel","ISR",402,2,11145,103,30,"Israel"
"3092",2020-04-13,"Italy","ITA",4092,431,156363,19901,49,"Italy"
"3093",2020-04-13,"Japan","JPN",507,4,7255,102,51,"Japan"
"3094",2020-04-13,"Jersey","JEY",15,0,213,4,9,"Jersey"
"3095",2020-04-13,"Jordan","JOR",8,0,389,7,20,"Jordan"
"3096",2020-04-13,"Kazakhstan","KAZ",81,0,961,10,17,"Kazakhstan"
"3097",2020-04-13,"Kenya","KEN",6,1,197,8,10,"Kenya"
"3098",2020-04-13,"Kosovo","XKV",79,0,362,7,13,"Kosovo"
"3099",2020-04-13,"Kuwait","KWT",80,0,1234,1,30,"Kuwait"
"3100",2020-04-13,"Kyrgyzstan","KGZ",42,0,419,5,12,"Kyrgyzstan"
"3101",2020-04-13,"Latvia","LVA",21,2,651,5,23,"Latvia"
"3102",2020-04-13,"Lebanon","LBN",11,0,630,20,27,"Lebanon"
"3103",2020-04-13,"Lithuania","LTU",9,1,1062,24,22,"Lithuania"
"3104",2020-04-13,"Luxembourg","LUX",11,4,3281,66,26,"Luxembourg"
"3105",2020-04-13,"Madagascar","MDG",4,0,106,0,2,"Madagascar"
"3106",2020-04-13,"Malaysia","MYS",153,3,4683,76,34,"Malaysia"
"3107",2020-04-13,"Mali","MLI",11,0,116,9,1,"Mali"
"3108",2020-04-13,"Malta","MLT",8,0,378,3,20,"Malta"
"3109",2020-04-13,"Mauritius","MUS",5,0,324,9,15,"Mauritius"
"3110",2020-04-13,"Mexico","MEX",442,23,4661,296,25,"Mexico"
"3111",2020-04-13,"Moldova, Republic of","MDA",102,2,1662,32,20,"Moldova, Republic of"
"3112",2020-04-13,"Montenegro","MNE",9,1,272,3,12,"Montenegro"
"3113",2020-04-13,"Morocco","MAR",116,7,1661,118,21,"Morocco"
"3114",2020-04-13,"Netherlands","NLD",1174,94,25587,2737,37,"Netherlands"
"3115",2020-04-13,"New Zealand","NZL",15,1,1064,5,21,"New Zealand"
"3116",2020-04-13,"Niger","NER",38,1,529,12,8,"Niger"
"3117",2020-04-13,"Nigeria","NGA",5,0,323,10,13,"Nigeria"
"3118",2020-04-13,"Macedonia, the former Yugoslav Republic of","MKD",68,0,828,34,21,"Macedonia, the former Yugoslav Republic of"
"3119",2020-04-13,"Norway","NOR",95,5,6415,103,37,"Norway"
"3120",2020-04-13,"Oman","OMN",53,1,599,4,17,"Oman"
"3121",2020-04-13,"Pakistan","PAK",336,7,5374,93,27,"Pakistan"
"3122",2020-04-13,"Palestine, State of","PSE",0,0,268,2,14,"Palestine, State of"
"3123",2020-04-13,"Panama","PAN",166,8,3400,87,25,"Panama"
"3124",2020-04-13,"Paraguay","PRY",13,0,147,6,8,"Paraguay"
"3125",2020-04-13,"Peru","PER",671,12,7519,193,26,"Peru"
"3126",2020-04-13,"Philippines","PHL",220,50,4648,297,29,"Philippines"
"3127",2020-04-13,"Poland","POL",318,24,6674,232,29,"Poland"
"3128",2020-04-13,"Portugal","PRT",598,34,16585,504,30,"Portugal"
"3129",2020-04-13,"Puerto Rico","PRI",109,2,897,44,15,"Puerto Rico"
"3130",2020-04-13,"Qatar","QAT",251,1,2979,7,32,"Qatar"
"3131",2020-04-13,"Romania","ROU",310,24,6300,306,29,"Romania"
"3132",2020-04-13,"Russian Federation","RUS",2186,24,15770,130,26,"Russian Federation"
"3133",2020-04-13,"Rwanda","RWA",6,0,126,0,8,"Rwanda"
