dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp,date,iso2
10/04/2020,10,4,2020,3,0,Togo,TG,TGO,7889094,Africa,2020-04-10,TG
09/04/2020,9,4,2020,5,0,Togo,TG,TGO,7889094,Africa,2020-04-09,TG
08/04/2020,8,4,2020,7,0,Togo,TG,TGO,7889094,Africa,2020-04-08,TG
07/04/2020,7,4,2020,14,0,Togo,TG,TGO,7889094,Africa,2020-04-07,TG
06/04/2020,6,4,2020,3,0,Togo,TG,TGO,7889094,Africa,2020-04-06,TG
05/04/2020,5,4,2020,1,0,Togo,TG,TGO,7889094,Africa,2020-04-05,TG
04/04/2020,4,4,2020,1,1,Togo,TG,TGO,7889094,Africa,2020-04-04,TG
03/04/2020,3,4,2020,3,0,Togo,TG,TGO,7889094,Africa,2020-04-03,TG
02/04/2020,2,4,2020,2,1,Togo,TG,TGO,7889094,Africa,2020-04-02,TG
01/04/2020,1,4,2020,0,0,Togo,TG,TGO,7889094,Africa,2020-04-01,TG
31/03/2020,31,3,2020,4,0,Togo,TG,TGO,7889094,Africa,2020-03-31,TG
30/03/2020,30,3,2020,2,0,Togo,TG,TGO,7889094,Africa,2020-03-30,TG
29/03/2020,29,3,2020,3,0,Togo,TG,TGO,7889094,Africa,2020-03-29,TG
28/03/2020,28,3,2020,1,1,Togo,TG,TGO,7889094,Africa,2020-03-28,TG
27/03/2020,27,3,2020,1,0,Togo,TG,TGO,7889094,Africa,2020-03-27,TG
26/03/2020,26,3,2020,5,0,Togo,TG,TGO,7889094,Africa,2020-03-26,TG
25/03/2020,25,3,2020,0,0,Togo,TG,TGO,7889094,Africa,2020-03-25,TG
24/03/2020,24,3,2020,3,0,Togo,TG,TGO,7889094,Africa,2020-03-24,TG
23/03/2020,23,3,2020,0,0,Togo,TG,TGO,7889094,Africa,2020-03-23,TG
22/03/2020,22,3,2020,6,0,Togo,TG,TGO,7889094,Africa,2020-03-22,TG
21/03/2020,21,3,2020,8,0,Togo,TG,TGO,7889094,Africa,2020-03-21,TG
20/03/2020,20,3,2020,0,0,Togo,TG,TGO,7889094,Africa,2020-03-20,TG
19/03/2020,19,3,2020,0,0,Togo,TG,TGO,7889094,Africa,2020-03-19,TG
18/03/2020,18,3,2020,0,0,Togo,TG,TGO,7889094,Africa,2020-03-18,TG
17/03/2020,17,3,2020,0,0,Togo,TG,TGO,7889094,Africa,2020-03-17,TG
16/03/2020,16,3,2020,0,0,Togo,TG,TGO,7889094,Africa,2020-03-16,TG
15/03/2020,15,3,2020,0,0,Togo,TG,TGO,7889094,Africa,2020-03-15,TG
07/03/2020,7,3,2020,1,0,Togo,TG,TGO,7889094,Africa,2020-03-07,TG
17/05/2020,17,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-17,TT
16/05/2020,16,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-16,TT
15/05/2020,15,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-15,TT
14/05/2020,14,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-14,TT
13/05/2020,13,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-13,TT
12/05/2020,12,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-12,TT
11/05/2020,11,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-11,TT
10/05/2020,10,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-10,TT
09/05/2020,9,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-09,TT
08/05/2020,8,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-08,TT
07/05/2020,7,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-07,TT
06/05/2020,6,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-06,TT
05/05/2020,5,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-05,TT
04/05/2020,4,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-04,TT
03/05/2020,3,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-03,TT
02/05/2020,2,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-02,TT
01/05/2020,1,5,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-05-01,TT
30/04/2020,30,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-30,TT
29/04/2020,29,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-29,TT
28/04/2020,28,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-28,TT
27/04/2020,27,4,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-27,TT
26/04/2020,26,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-26,TT
25/04/2020,25,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-25,TT
24/04/2020,24,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-24,TT
23/04/2020,23,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-23,TT
22/04/2020,22,4,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-22,TT
21/04/2020,21,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-21,TT
20/04/2020,20,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-20,TT
19/04/2020,19,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-19,TT
18/04/2020,18,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-18,TT
17/04/2020,17,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-17,TT
16/04/2020,16,4,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-16,TT
15/04/2020,15,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-15,TT
14/04/2020,14,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-14,TT
13/04/2020,13,4,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-13,TT
12/04/2020,12,4,2020,3,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-12,TT
11/04/2020,11,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-11,TT
10/04/2020,10,4,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-10,TT
09/04/2020,9,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-09,TT
08/04/2020,8,4,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-08,TT
07/04/2020,7,4,2020,1,1,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-07,TT
06/04/2020,6,4,2020,1,1,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-06,TT
05/04/2020,5,4,2020,3,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-05,TT
04/04/2020,4,4,2020,3,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-04,TT
03/04/2020,3,4,2020,8,1,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-03,TT
02/04/2020,2,4,2020,2,2,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-02,TT
01/04/2020,1,4,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-04-01,TT
31/03/2020,31,3,2020,7,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-31,TT
30/03/2020,30,3,2020,4,1,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-30,TT
29/03/2020,29,3,2020,8,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-29,TT
28/03/2020,28,3,2020,1,1,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-28,TT
27/03/2020,27,3,2020,5,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-27,TT
26/03/2020,26,3,2020,3,1,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-26,TT
25/03/2020,25,3,2020,6,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-25,TT
24/03/2020,24,3,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-24,TT
23/03/2020,23,3,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-23,TT
22/03/2020,22,3,2020,40,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-22,TT
21/03/2020,21,3,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-21,TT
20/03/2020,20,3,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-20,TT
19/03/2020,19,3,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-19,TT
18/03/2020,18,3,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-18,TT
17/03/2020,17,3,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-17,TT
16/03/2020,16,3,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-16,TT
15/03/2020,15,3,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-15,TT
14/03/2020,14,3,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-14,TT
13/03/2020,13,3,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858,America,2020-03-13,TT
17/05/2020,17,5,2020,0,0,Tunisia,TN,TUN,11565204,Africa,2020-05-17,TN
16/05/2020,16,5,2020,3,0,Tunisia,TN,TUN,11565204,Africa,2020-05-16,TN
15/05/2020,15,5,2020,0,0,Tunisia,TN,TUN,11565204,Africa,2020-05-15,TN
14/05/2020,14,5,2020,0,0,Tunisia,TN,TUN,11565204,Africa,2020-05-14,TN
13/05/2020,13,5,2020,0,0,Tunisia,TN,TUN,11565204,Africa,2020-05-13,TN
12/05/2020,12,5,2020,0,0,Tunisia,TN,TUN,11565204,Africa,2020-05-12,TN
11/05/2020,11,5,2020,0,0,Tunisia,TN,TUN,11565204,Africa,2020-05-11,TN
10/05/2020,10,5,2020,2,0,Tunisia,TN,TUN,11565204,Africa,2020-05-10,TN
09/05/2020,9,5,2020,4,1,Tunisia,TN,TUN,11565204,Africa,2020-05-09,TN
08/05/2020,8,5,2020,1,1,Tunisia,TN,TUN,11565204,Africa,2020-05-08,TN
07/05/2020,7,5,2020,3,0,Tunisia,TN,TUN,11565204,Africa,2020-05-07,TN
06/05/2020,6,5,2020,4,0,Tunisia,TN,TUN,11565204,Africa,2020-05-06,TN
05/05/2020,5,5,2020,5,1,Tunisia,TN,TUN,11565204,Africa,2020-05-05,TN
04/05/2020,4,5,2020,4,0,Tunisia,TN,TUN,11565204,Africa,2020-05-04,TN
03/05/2020,3,5,2020,11,1,Tunisia,TN,TUN,11565204,Africa,2020-05-03,TN
02/05/2020,2,5,2020,4,1,Tunisia,TN,TUN,11565204,Africa,2020-05-02,TN
01/05/2020,1,5,2020,14,0,Tunisia,TN,TUN,11565204,Africa,2020-05-01,TN
30/04/2020,30,4,2020,5,0,Tunisia,TN,TUN,11565204,Africa,2020-04-30,TN
29/04/2020,29,4,2020,8,1,Tunisia,TN,TUN,11565204,Africa,2020-04-29,TN
28/04/2020,28,4,2020,18,1,Tunisia,TN,TUN,11565204,Africa,2020-04-28,TN
27/04/2020,27,4,2020,10,0,Tunisia,TN,TUN,11565204,Africa,2020-04-27,TN
26/04/2020,26,4,2020,17,0,Tunisia,TN,TUN,11565204,Africa,2020-04-26,TN
25/04/2020,25,4,2020,4,0,Tunisia,TN,TUN,11565204,Africa,2020-04-25,TN
24/04/2020,24,4,2020,17,0,Tunisia,TN,TUN,11565204,Africa,2020-04-24,TN
23/04/2020,23,4,2020,0,0,Tunisia,TN,TUN,11565204,Africa,2020-04-23,TN
22/04/2020,22,4,2020,17,0,Tunisia,TN,TUN,11565204,Africa,2020-04-22,TN
21/04/2020,21,4,2020,5,0,Tunisia,TN,TUN,11565204,Africa,2020-04-21,TN
20/04/2020,20,4,2020,13,1,Tunisia,TN,TUN,11565204,Africa,2020-04-20,TN
19/04/2020,19,4,2020,2,0,Tunisia,TN,TUN,11565204,Africa,2020-04-19,TN
18/04/2020,18,4,2020,42,0,Tunisia,TN,TUN,11565204,Africa,2020-04-18,TN
17/04/2020,17,4,2020,42,2,Tunisia,TN,TUN,11565204,Africa,2020-04-17,TN
16/04/2020,16,4,2020,33,1,Tunisia,TN,TUN,11565204,Africa,2020-04-16,TN
15/04/2020,15,4,2020,21,0,Tunisia,TN,TUN,11565204,Africa,2020-04-15,TN
14/04/2020,14,4,2020,19,3,Tunisia,TN,TUN,11565204,Africa,2020-04-14,TN
13/04/2020,13,4,2020,22,3,Tunisia,TN,TUN,11565204,Africa,2020-04-13,TN
12/04/2020,12,4,2020,14,3,Tunisia,TN,TUN,11565204,Africa,2020-04-12,TN
11/04/2020,11,4,2020,28,0,Tunisia,TN,TUN,11565204,Africa,2020-04-11,TN
10/04/2020,10,4,2020,20,2,Tunisia,TN,TUN,11565204,Africa,2020-04-10,TN
09/04/2020,9,4,2020,27,1,Tunisia,TN,TUN,11565204,Africa,2020-04-09,TN
08/04/2020,8,4,2020,22,0,Tunisia,TN,TUN,11565204,Africa,2020-04-08,TN
07/04/2020,7,4,2020,21,3,Tunisia,TN,TUN,11565204,Africa,2020-04-07,TN
06/04/2020,6,4,2020,58,1,Tunisia,TN,TUN,11565204,Africa,2020-04-06,TN
05/04/2020,5,4,2020,40,5,Tunisia,TN,TUN,11565204,Africa,2020-04-05,TN
04/04/2020,4,4,2020,0,0,Tunisia,TN,TUN,11565204,Africa,2020-04-04,TN
03/04/2020,3,4,2020,61,3,Tunisia,TN,TUN,11565204,Africa,2020-04-03,TN
02/04/2020,2,4,2020,32,1,Tunisia,TN,TUN,11565204,Africa,2020-04-02,TN
01/04/2020,1,4,2020,50,1,Tunisia,TN,TUN,11565204,Africa,2020-04-01,TN
31/03/2020,31,3,2020,34,0,Tunisia,TN,TUN,11565204,Africa,2020-03-31,TN
30/03/2020,30,3,2020,51,2,Tunisia,TN,TUN,11565204,Africa,2020-03-30,TN
29/03/2020,29,3,2020,0,0,Tunisia,TN,TUN,11565204,Africa,2020-03-29,TN
28/03/2020,28,3,2020,54,1,Tunisia,TN,TUN,11565204,Africa,2020-03-28,TN
27/03/2020,27,3,2020,0,0,Tunisia,TN,TUN,11565204,Africa,2020-03-27,TN
26/03/2020,26,3,2020,59,2,Tunisia,TN,TUN,11565204,Africa,2020-03-26,TN
25/03/2020,25,3,2020,25,0,Tunisia,TN,TUN,11565204,Africa,2020-03-25,TN
24/03/2020,24,3,2020,14,0,Tunisia,TN,TUN,11565204,Africa,2020-03-24,TN
23/03/2020,23,3,2020,15,2,Tunisia,TN,TUN,11565204,Africa,2020-03-23,TN
22/03/2020,22,3,2020,6,0,Tunisia,TN,TUN,11565204,Africa,2020-03-22,TN
21/03/2020,21,3,2020,15,1,Tunisia,TN,TUN,11565204,Africa,2020-03-21,TN
20/03/2020,20,3,2020,10,0,Tunisia,TN,TUN,11565204,Africa,2020-03-20,TN
19/03/2020,19,3,2020,5,0,Tunisia,TN,TUN,11565204,Africa,2020-03-19,TN
18/03/2020,18,3,2020,4,0,Tunisia,TN,TUN,11565204,Africa,2020-03-18,TN
17/03/2020,17,3,2020,2,0,Tunisia,TN,TUN,11565204,Africa,2020-03-17,TN
16/03/2020,16,3,2020,2,0,Tunisia,TN,TUN,11565204,Africa,2020-03-16,TN
15/03/2020,15,3,2020,0,0,Tunisia,TN,TUN,11565204,Africa,2020-03-15,TN
14/03/2020,14,3,2020,3,0,Tunisia,TN,TUN,11565204,Africa,2020-03-14,TN
13/03/2020,13,3,2020,6,0,Tunisia,TN,TUN,11565204,Africa,2020-03-13,TN
12/03/2020,12,3,2020,2,0,Tunisia,TN,TUN,11565204,Africa,2020-03-12,TN
11/03/2020,11,3,2020,3,0,Tunisia,TN,TUN,11565204,Africa,2020-03-11,TN
10/03/2020,10,3,2020,1,0,Tunisia,TN,TUN,11565204,Africa,2020-03-10,TN
03/03/2020,3,3,2020,1,0,Tunisia,TN,TUN,11565204,Africa,2020-03-03,TN
17/05/2020,17,5,2020,1610,41,Turkey,TR,TUR,82319724,Asia,2020-05-17,TR
16/05/2020,16,5,2020,1708,48,Turkey,TR,TUR,82319724,Asia,2020-05-16,TR
15/05/2020,15,5,2020,1635,55,Turkey,TR,TUR,82319724,Asia,2020-05-15,TR
14/05/2020,14,5,2020,1639,58,Turkey,TR,TUR,82319724,Asia,2020-05-14,TR
13/05/2020,13,5,2020,1704,53,Turkey,TR,TUR,82319724,Asia,2020-05-13,TR
12/05/2020,12,5,2020,1114,55,Turkey,TR,TUR,82319724,Asia,2020-05-12,TR
11/05/2020,11,5,2020,1542,47,Turkey,TR,TUR,82319724,Asia,2020-05-11,TR
10/05/2020,10,5,2020,1546,50,Turkey,TR,TUR,82319724,Asia,2020-05-10,TR
09/05/2020,9,5,2020,1848,48,Turkey,TR,TUR,82319724,Asia,2020-05-09,TR
08/05/2020,8,5,2020,1977,57,Turkey,TR,TUR,82319724,Asia,2020-05-08,TR
07/05/2020,7,5,2020,2253,64,Turkey,TR,TUR,82319724,Asia,2020-05-07,TR
06/05/2020,6,5,2020,1832,59,Turkey,TR,TUR,82319724,Asia,2020-05-06,TR
05/05/2020,5,5,2020,1614,64,Turkey,TR,TUR,82319724,Asia,2020-05-05,TR
04/05/2020,4,5,2020,1670,61,Turkey,TR,TUR,82319724,Asia,2020-05-04,TR
03/05/2020,3,5,2020,1983,78,Turkey,TR,TUR,82319724,Asia,2020-05-03,TR
02/05/2020,2,5,2020,2188,84,Turkey,TR,TUR,82319724,Asia,2020-05-02,TR
01/05/2020,1,5,2020,2615,93,Turkey,TR,TUR,82319724,Asia,2020-05-01,TR
30/04/2020,30,4,2020,2936,89,Turkey,TR,TUR,82319724,Asia,2020-04-30,TR
29/04/2020,29,4,2020,2392,92,Turkey,TR,TUR,82319724,Asia,2020-04-29,TR
28/04/2020,28,4,2020,2131,95,Turkey,TR,TUR,82319724,Asia,2020-04-28,TR
27/04/2020,27,4,2020,2357,99,Turkey,TR,TUR,82319724,Asia,2020-04-27,TR
26/04/2020,26,4,2020,2861,106,Turkey,TR,TUR,82319724,Asia,2020-04-26,TR
25/04/2020,25,4,2020,3122,109,Turkey,TR,TUR,82319724,Asia,2020-04-25,TR
24/04/2020,24,4,2020,3116,115,Turkey,TR,TUR,82319724,Asia,2020-04-24,TR
23/04/2020,23,4,2020,3083,117,Turkey,TR,TUR,82319724,Asia,2020-04-23,TR
22/04/2020,22,4,2020,4611,119,Turkey,TR,TUR,82319724,Asia,2020-04-22,TR
21/04/2020,21,4,2020,4674,123,Turkey,TR,TUR,82319724,Asia,2020-04-21,TR
20/04/2020,20,4,2020,3977,127,Turkey,TR,TUR,82319724,Asia,2020-04-20,TR
19/04/2020,19,4,2020,3783,121,Turkey,TR,TUR,82319724,Asia,2020-04-19,TR
18/04/2020,18,4,2020,4353,126,Turkey,TR,TUR,82319724,Asia,2020-04-18,TR
17/04/2020,17,4,2020,4801,125,Turkey,TR,TUR,82319724,Asia,2020-04-17,TR
16/04/2020,16,4,2020,4281,115,Turkey,TR,TUR,82319724,Asia,2020-04-16,TR
15/04/2020,15,4,2020,4062,107,Turkey,TR,TUR,82319724,Asia,2020-04-15,TR
14/04/2020,14,4,2020,4093,98,Turkey,TR,TUR,82319724,Asia,2020-04-14,TR
13/04/2020,13,4,2020,4789,97,Turkey,TR,TUR,82319724,Asia,2020-04-13,TR
12/04/2020,12,4,2020,5138,95,Turkey,TR,TUR,82319724,Asia,2020-04-12,TR
11/04/2020,11,4,2020,4747,98,Turkey,TR,TUR,82319724,Asia,2020-04-11,TR
10/04/2020,10,4,2020,4056,96,Turkey,TR,TUR,82319724,Asia,2020-04-10,TR
09/04/2020,9,4,2020,4117,87,Turkey,TR,TUR,82319724,Asia,2020-04-09,TR
08/04/2020,8,4,2020,3892,76,Turkey,TR,TUR,82319724,Asia,2020-04-08,TR
07/04/2020,7,4,2020,3148,75,Turkey,TR,TUR,82319724,Asia,2020-04-07,TR
06/04/2020,6,4,2020,3135,73,Turkey,TR,TUR,82319724,Asia,2020-04-06,TR
05/04/2020,5,4,2020,3013,76,Turkey,TR,TUR,82319724,Asia,2020-04-05,TR
04/04/2020,4,4,2020,2786,69,Turkey,TR,TUR,82319724,Asia,2020-04-04,TR
03/04/2020,3,4,2020,2456,79,Turkey,TR,TUR,82319724,Asia,2020-04-03,TR
02/04/2020,2,4,2020,2148,63,Turkey,TR,TUR,82319724,Asia,2020-04-02,TR
01/04/2020,1,4,2020,2704,46,Turkey,TR,TUR,82319724,Asia,2020-04-01,TR
31/03/2020,31,3,2020,1610,37,Turkey,TR,TUR,82319724,Asia,2020-03-31,TR
30/03/2020,30,3,2020,1815,23,Turkey,TR,TUR,82319724,Asia,2020-03-30,TR
29/03/2020,29,3,2020,1704,16,Turkey,TR,TUR,82319724,Asia,2020-03-29,TR
28/03/2020,28,3,2020,2069,17,Turkey,TR,TUR,82319724,Asia,2020-03-28,TR
27/03/2020,27,3,2020,1196,16,Turkey,TR,TUR,82319724,Asia,2020-03-27,TR
26/03/2020,26,3,2020,561,15,Turkey,TR,TUR,82319724,Asia,2020-03-26,TR
25/03/2020,25,3,2020,343,7,Turkey,TR,TUR,82319724,Asia,2020-03-25,TR
24/03/2020,24,3,2020,293,7,Turkey,TR,TUR,82319724,Asia,2020-03-24,TR
23/03/2020,23,3,2020,289,9,Turkey,TR,TUR,82319724,Asia,2020-03-23,TR
22/03/2020,22,3,2020,277,12,Turkey,TR,TUR,82319724,Asia,2020-03-22,TR
21/03/2020,21,3,2020,311,5,Turkey,TR,TUR,82319724,Asia,2020-03-21,TR
20/03/2020,20,3,2020,168,3,Turkey,TR,TUR,82319724,Asia,2020-03-20,TR
19/03/2020,19,3,2020,93,1,Turkey,TR,TUR,82319724,Asia,2020-03-19,TR
18/03/2020,18,3,2020,51,0,Turkey,TR,TUR,82319724,Asia,2020-03-18,TR
17/03/2020,17,3,2020,29,0,Turkey,TR,TUR,82319724,Asia,2020-03-17,TR
16/03/2020,16,3,2020,16,0,Turkey,TR,TUR,82319724,Asia,2020-03-16,TR
13/03/2020,13,3,2020,1,0,Turkey,TR,TUR,82319724,Asia,2020-03-13,TR
12/03/2020,12,3,2020,1,0,Turkey,TR,TUR,82319724,Asia,2020-03-12,TR
17/05/2020,17,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-17,TC
16/05/2020,16,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-16,TC
15/05/2020,15,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-15,TC
14/05/2020,14,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-14,TC
13/05/2020,13,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-13,TC
12/05/2020,12,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-12,TC
11/05/2020,11,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-11,TC
10/05/2020,10,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-10,TC
09/05/2020,9,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-09,TC
08/05/2020,8,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-08,TC
07/05/2020,7,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-07,TC
06/05/2020,6,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-06,TC
05/05/2020,5,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-05,TC
04/05/2020,4,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-04,TC
03/05/2020,3,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-03,TC
02/05/2020,2,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-02,TC
01/05/2020,1,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-05-01,TC
30/04/2020,30,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-30,TC
29/04/2020,29,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-29,TC
28/04/2020,28,4,2020,1,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-28,TC
27/04/2020,27,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-27,TC
26/04/2020,26,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-26,TC
25/04/2020,25,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-25,TC
24/04/2020,24,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-24,TC
23/04/2020,23,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-23,TC
22/04/2020,22,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-22,TC
21/04/2020,21,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-21,TC
20/04/2020,20,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-20,TC
19/04/2020,19,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-19,TC
18/04/2020,18,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-18,TC
17/04/2020,17,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-17,TC
16/04/2020,16,4,2020,1,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-16,TC
15/04/2020,15,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-15,TC
14/04/2020,14,4,2020,1,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-14,TC
13/04/2020,13,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-13,TC
12/04/2020,12,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-12,TC
11/04/2020,11,4,2020,1,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-11,TC
10/04/2020,10,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-10,TC
09/04/2020,9,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-09,TC
08/04/2020,8,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-08,TC
07/04/2020,7,4,2020,3,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-07,TC
06/04/2020,6,4,2020,0,1,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-06,TC
05/04/2020,5,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-05,TC
04/04/2020,4,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-04,TC
03/04/2020,3,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America,2020-04-03,TC
